event_id,event_time,source,user,src_ip,geo_city,geo_country,device_id,app,result,failure_reason
evt_dcc117b75e,2026-09-10T22:02:55Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b6635aa813,2026-09-10T22:03:38Z,okta,ehenderson,67.20.154.38,San Francisco,US,dev-7efd2a,jira,SUCCESS,
evt_a442740e86,2026-09-10T22:04:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d1bc947548,2026-09-10T22:05:53Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2be79b0690,2026-09-10T22:06:27Z,okta,sbrown,67.182.39.116,San Francisco,US,dev-0ec7e9,email,SUCCESS,
evt_35045fb502,2026-09-10T22:06:32Z,okta,jsanders,99.99.106.191,San Francisco,US,dev-b8716f,slack,SUCCESS,
evt_5bb26c891e,2026-09-10T22:07:21Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3dee440fd3,2026-09-10T22:09:00Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_15209bd590,2026-09-10T22:09:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_937f7e1b10,2026-09-10T22:09:21Z,okta,kkelly,98.221.154.164,San Francisco,US,dev-82f5ce,slack,SUCCESS,
evt_27681d163a,2026-09-10T22:10:15Z,okta,rlee,198.51.100.10,San Francisco,US,dev-9ac8bf,github,SUCCESS,
evt_4420f2ee80,2026-09-10T22:10:36Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7fe50d173d,2026-09-10T22:11:05Z,okta,dhenderson,108.65.208.20,San Francisco,US,dev-c1e61d,gdrive,SUCCESS,
evt_24fcda023b,2026-09-10T22:11:24Z,okta,abrooks,198.51.100.40,New York,US,dev-629dd2,slack,SUCCESS,
evt_c129c894d1,2026-09-10T22:12:15Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a5003725e0,2026-09-10T22:13:46Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1f1e6f8940,2026-09-10T22:13:53Z,okta,hreed,198.51.100.70,Austin,US,dev-b83efd,gdrive,SUCCESS,
evt_53e4d90957,2026-09-10T22:15:17Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_780e19da01,2026-09-10T22:16:17Z,okta,jwatson,198.51.100.10,San Francisco,US,dev-6c1a4a,jira,SUCCESS,
evt_2895f45586,2026-09-10T22:16:58Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_46b92f297c,2026-09-10T22:18:15Z,okta,dparker,198.51.100.70,Austin,US,dev-821caa,slack,SUCCESS,
evt_abd021a0e7,2026-09-10T22:18:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4f1bc44060,2026-09-10T22:18:40Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_fe3fbe272d,2026-09-10T22:19:56Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_47d290ad90,2026-09-10T22:19:59Z,okta,ebrooks,76.42.61.84,New York,US,dev-f5ff3e,email,SUCCESS,
evt_0c5745a1c8,2026-09-10T22:21:27Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_90e852a4a9,2026-09-10T22:21:53Z,okta,jmorris,24.90.73.42,San Francisco,US,dev-be2abf,email,SUCCESS,
evt_5c2d14bf4a,2026-09-10T22:22:58Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_97ff1c586b,2026-09-10T22:24:32Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_504c6bc72f,2026-09-10T22:26:03Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_dae17fa20d,2026-09-10T22:27:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_8f9c00d8bc,2026-09-10T22:29:01Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_1185ad6faf,2026-09-10T22:29:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6817aabb6b,2026-09-10T22:30:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c1fb3367c2,2026-09-10T22:30:52Z,okta,kkelly,98.221.154.164,San Francisco,US,dev-82f5ce,slack,SUCCESS,
evt_f25134cb48,2026-09-10T22:31:16Z,okta,mturner,76.118.93.201,Portland,US,dev-b14a51,github,SUCCESS,
evt_39c658088e,2026-09-10T22:31:52Z,okta,sbell,198.51.100.10,San Francisco,US,dev-2134eb,jira,SUCCESS,
evt_87878cd682,2026-09-10T22:31:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_380ee2fcc7,2026-09-10T22:33:06Z,okta,jcooper,198.51.100.10,San Francisco,US,dev-3ff405,salesforce,SUCCESS,
evt_f78e66cd43,2026-09-10T22:33:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_8d75516d64,2026-09-10T22:34:52Z,okta,sdavis,98.55.11.171,San Francisco,US,dev-dd3ed9,github,FAILURE,invalid_credentials
evt_adc71c03e4,2026-09-10T22:35:11Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b1ec29aa31,2026-09-10T22:35:20Z,okta,sdavis,98.55.11.171,San Francisco,US,dev-dd3ed9,github,SUCCESS,
evt_e927d48b37,2026-09-10T22:36:40Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_13f0b0459a,2026-09-10T22:38:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1fca57eee6,2026-09-10T22:38:57Z,okta,dthompson,198.51.100.10,San Francisco,US,dev-f8b6f2,github,SUCCESS,
evt_121ba28a00,2026-09-10T22:39:08Z,okta,abrown,71.154.63.178,Portland,US,dev-6a395f,workday,SUCCESS,
evt_e11d482e68,2026-09-10T22:39:14Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_e0b964ea6d,2026-09-10T22:39:15Z,okta,cscott,99.52.130.172,Portland,US,dev-bdd0e5,email,FAILURE,invalid_credentials
evt_d3b41a1e99,2026-09-10T22:39:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c0c83fadd0,2026-09-10T22:39:48Z,okta,cscott,99.52.130.172,Portland,US,dev-bdd0e5,email,SUCCESS,
evt_a22335ffb8,2026-09-10T22:41:10Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_32d06fea29,2026-09-10T22:41:23Z,okta,cdiaz,108.62.207.37,San Francisco,US,dev-edaeb3,jira,SUCCESS,
evt_fd86ba646b,2026-09-10T22:42:23Z,okta,pkelly,73.90.149.84,Chicago,US,dev-bd9c7a,slack,SUCCESS,
evt_d37da63a99,2026-09-10T22:42:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ad2fbb24e3,2026-09-10T22:43:55Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1973a3ccb2,2026-09-10T22:45:30Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_384fea0f06,2026-09-10T22:46:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f597d30b29,2026-09-10T22:48:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_24d60762b4,2026-09-10T22:48:54Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_2a8ad81598,2026-09-10T22:49:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_8830afeeae,2026-09-10T22:51:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_eac16a69b7,2026-09-10T22:52:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d70c72b8de,2026-09-10T22:53:56Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b30962911d,2026-09-10T22:54:00Z,okta,thughes,99.180.147.151,San Francisco,US,dev-a95fdb,slack,SUCCESS,
evt_f9fdb6b6d0,2026-09-10T22:55:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_329096ca9c,2026-09-10T22:56:03Z,okta,jmoore,98.100.75.107,Denver,US,dev-d1f6f0,slack,SUCCESS,
evt_dc10702394,2026-09-10T22:56:23Z,okta,jsanders,99.99.106.191,San Francisco,US,dev-b8716f,slack,SUCCESS,
evt_de0d3e090e,2026-09-10T22:57:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_394d488c06,2026-09-10T22:58:29Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2c651edd25,2026-09-10T22:59:09Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_68077e9b70,2026-09-10T23:00:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3a63227e3c,2026-09-10T23:01:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ece4b5a01d,2026-09-10T23:02:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_72051052ae,2026-09-10T23:04:18Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e55a395f89,2026-09-10T23:05:43Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_fd5d5219e7,2026-09-10T23:07:23Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a225eba0f3,2026-09-10T23:08:40Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_8e02eafbbf,2026-09-10T23:08:53Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a892aa1a29,2026-09-10T23:09:33Z,okta,mtorres,67.212.36.122,Portland,US,dev-a1a3aa,workday,SUCCESS,
evt_c381cb2fd7,2026-09-10T23:10:18Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_231426f260,2026-09-10T23:11:05Z,okta,dbrooks,76.246.213.132,Portland,US,dev-5e64fa,gdrive,SUCCESS,
evt_52a85c3f6b,2026-09-10T23:12:01Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6bdbb36a21,2026-09-10T23:13:15Z,okta,sgarcia,198.51.100.10,San Francisco,US,dev-d44716,email,SUCCESS,
evt_cf1b322b9d,2026-09-10T23:13:27Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_32a8347dea,2026-09-10T23:14:54Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_80aad1e0e0,2026-09-10T23:14:55Z,okta,ahenderson,198.51.100.10,San Francisco,US,dev-5ad75f,email,SUCCESS,
evt_fa7479b1d3,2026-09-10T23:15:39Z,okta,jwilson,71.149.60.33,Austin,US,dev-7efb5a,email,SUCCESS,
evt_92d467af67,2026-09-10T23:16:23Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c73689a7bc,2026-09-10T23:17:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_577e291a7d,2026-09-10T23:18:31Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_fe9ec4a4bd,2026-09-10T23:19:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_19564520a5,2026-09-10T23:20:27Z,okta,rbennett,198.51.100.10,San Francisco,US,dev-965ae8,jira,SUCCESS,
evt_fbc2907f03,2026-09-10T23:20:58Z,okta,jallen,98.230.108.63,San Francisco,US,dev-bfd59a,email,SUCCESS,
evt_06d9bcc437,2026-09-10T23:20:58Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_44a6df32f4,2026-09-10T23:21:10Z,okta,ptaylor,24.219.60.48,San Francisco,US,dev-ddbedb,salesforce,SUCCESS,
evt_a52e8daa2f,2026-09-10T23:21:58Z,okta,jross,76.60.128.230,Denver,US,dev-d83ee8,slack,SUCCESS,
evt_034a7a902b,2026-09-10T23:22:21Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_02fc18382f,2026-09-10T23:23:44Z,okta,mrivera,198.51.100.10,San Francisco,US,dev-bee853,slack,SUCCESS,
evt_da49b935f6,2026-09-10T23:23:47Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_73ec9050b7,2026-09-10T23:25:15Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2e1806eed4,2026-09-10T23:26:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ff4a72438a,2026-09-10T23:26:50Z,okta,abaker,198.51.100.10,San Francisco,US,dev-8fec08,slack,SUCCESS,
evt_d6da716d0b,2026-09-10T23:27:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6e1d01d5a3,2026-09-10T23:28:36Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_e7942b6f66,2026-09-10T23:29:13Z,okta,dthompson,198.51.100.10,San Francisco,US,dev-e5d15d,gdrive,SUCCESS,
evt_a87e47f8be,2026-09-10T23:29:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d32982655d,2026-09-10T23:30:05Z,okta,jpeterson,98.226.223.194,Chicago,US,dev-cbdcd6,gdrive,SUCCESS,
evt_d7321e08b7,2026-09-10T23:30:51Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_81b9fa48c9,2026-09-10T23:31:22Z,okta,ehenderson,67.20.154.38,San Francisco,US,dev-af24af,slack,SUCCESS,
evt_020efe5345,2026-09-10T23:32:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_985054097d,2026-09-10T23:32:25Z,okta,sgarcia,198.51.100.10,San Francisco,US,dev-d44716,gdrive,SUCCESS,
evt_d87a7bd915,2026-09-10T23:32:33Z,okta,jmoore,98.100.75.107,Denver,US,dev-d1f6f0,email,SUCCESS,
evt_f4bbd0a2d8,2026-09-10T23:33:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4a113ef7dc,2026-09-10T23:34:29Z,okta,mturner,76.118.93.201,Portland,US,dev-b14a51,github,SUCCESS,
evt_e452fc1ef1,2026-09-10T23:35:28Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1cfcb49dd2,2026-09-10T23:36:48Z,okta,gbennett,198.51.100.10,San Francisco,US,dev-aa3f2e,salesforce,SUCCESS,
evt_00bcb9f141,2026-09-10T23:36:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f4150609db,2026-09-10T23:38:23Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1fb2ec570f,2026-09-10T23:38:34Z,okta,kkelly,98.221.154.164,San Francisco,US,dev-82f5ce,slack,FAILURE,invalid_credentials
evt_e4888116d2,2026-09-10T23:39:02Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_e4c992d506,2026-09-10T23:39:07Z,okta,kkelly,98.221.154.164,San Francisco,US,dev-82f5ce,slack,SUCCESS,
evt_1554256bf2,2026-09-10T23:39:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_aea93b0a67,2026-09-10T23:41:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ac5e9253bc,2026-09-10T23:42:29Z,okta,thughes,99.180.147.151,San Francisco,US,dev-a95fdb,salesforce,SUCCESS,
evt_773af2d3ce,2026-09-10T23:42:55Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_35b8217966,2026-09-10T23:44:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1f39321798,2026-09-10T23:45:04Z,okta,rrichardson,198.51.100.10,San Francisco,US,dev-940f65,jira,SUCCESS,
evt_8555c6f73b,2026-09-10T23:45:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7ad395864e,2026-09-10T23:47:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d346ce7aae,2026-09-10T23:48:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_17ea7a7497,2026-09-10T23:49:18Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_ceef05868a,2026-09-10T23:50:19Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_695d27af2e,2026-09-10T23:51:29Z,okta,rrichardson,198.51.100.10,San Francisco,US,dev-6a9ee7,slack,SUCCESS,
evt_192eed27db,2026-09-10T23:51:47Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d240512cf0,2026-09-10T23:53:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4a611c619a,2026-09-10T23:53:48Z,okta,kallen,198.51.100.10,San Francisco,US,dev-6548ff,email,SUCCESS,
evt_f7460482ab,2026-09-10T23:54:37Z,okta,drichardson,73.75.224.28,Portland,US,dev-eabbb0,gdrive,SUCCESS,
evt_059eb0f6ea,2026-09-10T23:54:41Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1d676e3023,2026-09-10T23:55:16Z,okta,rlee,198.51.100.10,San Francisco,US,dev-9ac8bf,jira,SUCCESS,
evt_79d2f04069,2026-09-10T23:56:13Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b1c34654e8,2026-09-10T23:57:47Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_744aec0453,2026-09-10T23:58:37Z,okta,dcooper,24.53.36.157,Portland,US,dev-bceb76,gdrive,SUCCESS,
evt_9c097b0dca,2026-09-10T23:59:14Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_db193f9f61,2026-09-10T23:59:48Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_45f4a05e02,2026-09-11T00:00:33Z,okta,dbrooks,76.246.213.132,Portland,US,dev-5e64fa,email,SUCCESS,
evt_a8a66c1729,2026-09-11T00:00:52Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a7e8631e0f,2026-09-11T00:02:22Z,okta,dbrown,198.51.100.10,San Francisco,US,dev-4bacbd,jira,SUCCESS,
evt_5a1a2afb2c,2026-09-11T00:02:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2fc13cffc0,2026-09-11T00:02:50Z,okta,alee,198.51.100.10,San Francisco,US,dev-1cf9bf,email,SUCCESS,
evt_d4162f9749,2026-09-11T00:03:23Z,okta,jmoore,98.100.75.107,Denver,US,dev-b730cb,email,SUCCESS,
evt_a4304a7c73,2026-09-11T00:04:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c951673900,2026-09-11T00:04:09Z,okta,swalker,198.51.100.10,San Francisco,US,dev-f2f1f8,jira,SUCCESS,
evt_a0b56a6c81,2026-09-11T00:05:01Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_337abd72b7,2026-09-11T00:05:09Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_b3d57c1427,2026-09-11T00:05:16Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_7c51508150,2026-09-11T00:05:23Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_edceac747a,2026-09-11T00:05:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_02a0430fb0,2026-09-11T00:05:28Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_55d080ff45,2026-09-11T00:05:36Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_638bad5125,2026-09-11T00:05:43Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_e11f87b201,2026-09-11T00:05:49Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_3e422a997e,2026-09-11T00:05:57Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_6568577b28,2026-09-11T00:06:05Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_38b61c5ff2,2026-09-11T00:06:11Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_94d3f34f47,2026-09-11T00:06:19Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_452b092e63,2026-09-11T00:06:21Z,okta,kkelly,98.221.154.164,San Francisco,US,dev-82f5ce,email,SUCCESS,
evt_f3c8f8b454,2026-09-11T00:06:24Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_3b75da9c78,2026-09-11T00:06:32Z,okta,ahenderson,198.51.100.10,San Francisco,US,dev-ba001e,gdrive,SUCCESS,
evt_e796bb2a08,2026-09-11T00:06:33Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_32da5b2c56,2026-09-11T00:06:40Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_4f54fe0857,2026-09-11T00:06:47Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_b4ddd63297,2026-09-11T00:06:53Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_2881a9df24,2026-09-11T00:06:54Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3b7658f83f,2026-09-11T00:07:00Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_1c9dd70fb5,2026-09-11T00:07:08Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_809f5231c3,2026-09-11T00:07:15Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_484ec424c0,2026-09-11T00:08:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d940b00145,2026-09-11T00:09:19Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_d451701e47,2026-09-11T00:10:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_df5f16721f,2026-09-11T00:11:30Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ae8c39d01e,2026-09-11T00:13:08Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_469d1bd601,2026-09-11T00:14:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_227e9db1e1,2026-09-11T00:16:16Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3788e4282a,2026-09-11T00:16:28Z,okta,jallen,98.230.108.63,San Francisco,US,dev-d9ee4e,gdrive,SUCCESS,
evt_ca0113da29,2026-09-11T00:17:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_aae17c7a22,2026-09-11T00:19:18Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_41576851e7,2026-09-11T00:20:24Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_4c7c380b5a,2026-09-11T00:20:47Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_879ae400a2,2026-09-11T00:22:13Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f916a025bc,2026-09-11T00:23:52Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4ee8f4d2b5,2026-09-11T00:25:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_47c42fa578,2026-09-11T00:26:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e7895b6d89,2026-09-11T00:28:28Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7733d517e4,2026-09-11T00:30:03Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c72b8dcf82,2026-09-11T00:30:06Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_2fdbdb6f5b,2026-09-11T00:31:36Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3a3392c6bf,2026-09-11T00:33:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6b87950b70,2026-09-11T00:34:43Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5e45d2eda8,2026-09-11T00:36:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b36fda97e7,2026-09-11T00:37:54Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_51beb22f72,2026-09-11T00:39:17Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4e02040c17,2026-09-11T00:40:12Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_a4c041465a,2026-09-11T00:40:47Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
